Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Al-Amir Dawes,SETON,.535,.501,160.0,1.4,8.5,5.0,11.5,14.5,2.0,0.4,22.5,-2.9,1.2,102.2,100.7,1.5,187.1,13.4,2023
Jonathan Aku,GRAMB,.550,.552,106.8,10.2,20.2,15.4,4.5,22.3,1.0,5.3,16.9,-5.9,1.4,98.3,89.7,8.6,117.8,13.4,2023
Brad McCabe,STFPA,.599,.587,149.2,7.0,16.3,11.8,9.4,14.8,1.0,1.5,13.9,-0.4,1.4,117.9,106.1,11.8,165.8,13.4,2023
Jack Collins,MONM,.476,.447,136.8,4.9,11.4,8.0,11.6,14.3,3.5,2.0,20.9,-2.4,1.0,94.7,107.7,-13.1,217.9,13.4,2023
Pop Isaacs Jr.,TXTCH,.532,.494,164.2,0.5,7.9,4.4,17.6,17.4,2.2,0.0,23.0,-1.7,1.2,103.7,102.4,1.3,139.8,13.4,2023
Myreon Jones,FLA,.487,.452,145.6,1.5,15.7,8.7,17.9,13.3,2.7,0.5,15.1,2.6,1.1,102.1,97.2,4.9,189.9,13.4,2023
Gabe Kalscheur,IWAST,.520,.497,148.0,2.1,7.7,4.8,9.1,12.4,2.6,0.8,22.0,-2.3,1.1,103.3,97.9,5.4,184.6,13.4,2023
Dionte Bostick,CSUN,.458,.414,136.3,2.8,11.7,7.1,21.1,16.4,2.4,1.2,28.0,-3.0,1.1,90.2,102.4,-12.1,111.3,13.4,2023
Asher Woods,VMI,.488,.447,148.3,3.0,12.6,7.7,13.7,14.4,1.5,0.1,24.7,-2.6,1.1,98.5,114.2,-15.7,211.1,13.4,2023
"Kevin Caldwell, Jr.",LIND,.480,.454,144.3,1.5,10.8,6.1,23.2,16.1,2.2,0.7,25.1,-0.7,1.0,94.1,106.0,-11.9,198.1,13.4,2023
Johnathan Massie,MCNST,.493,.421,149.7,4.5,14.3,9.2,17.3,21.3,2.5,0.4,22.1,-3.5,1.2,96.5,109.4,-12.9,220.5,13.4,2023
John Egbuta,IUPUI,.581,.542,162.2,10.4,12.8,11.6,4.5,19.6,0.8,1.2,18.9,-5.7,1.4,105.9,115.7,-9.8,92.3,13.3,2023
Linton Brown,CCU,.524,.496,161.1,3.6,9.6,6.6,8.6,10.4,0.9,0.2,22.4,-1.8,1.1,107.1,113.7,-6.5,106.9,13.3,2023
Chase Ross,MARQ,.562,.530,154.9,3.0,10.1,6.5,7.3,13.4,3.9,1.0,14.9,-0.8,1.3,108.8,99.2,9.6,119.6,13.3,2023
Lucas Monroe,PENN,.519,.439,149.8,6.0,22.5,14.8,14.7,21.2,1.6,3.1,13.0,0.5,1.3,107.7,100.3,7.4,203.5,13.3,2023
Cody Pennebaker,LAMAR,.495,.482,135.5,5.4,16.0,10.8,9.7,11.6,2.2,3.5,13.3,0.3,1.1,107.0,106.3,0.7,202.9,13.3,2023
Akok Akok,GTOWN,.537,.522,147.7,5.1,18.9,11.9,5.8,17.1,1.1,7.0,12.1,-2.0,1.1,103.0,108.2,-5.2,260.9,13.3,2023
Duke Deen,BRDLY,.520,.492,152.1,0.5,10.8,5.7,20.1,17.0,2.0,0.4,22.5,-0.1,1.1,101.5,97.7,3.8,181.1,13.3,2023
Greg Parham,USA,.514,.492,155.0,1.1,10.0,5.7,11.7,11.5,1.6,0.1,20.5,0.0,1.1,101.2,101.1,0.1,181.3,13.3,2023
Alex Arians,SDKSU,.537,.492,157.0,1.1,17.7,9.6,14.4,15.3,1.5,0.7,17.0,0.2,1.3,104.0,102.7,1.4,201.4,13.3,2023
Kylan Boswell,ARZ,.583,.566,162.9,1.2,9.9,5.9,17.0,17.4,2.6,0.0,15.1,1.6,1.2,111.8,98.6,13.2,133.1,13.3,2023
Julien Soumaoro,GWU,.564,.531,156.8,1.4,9.7,5.5,13.4,15.6,2.3,0.5,18.0,-0.6,1.3,108.6,98.0,10.6,155.4,13.3,2023
"Ken Evans, Jr.",JKSN,.483,.435,150.9,5.9,13.1,9.3,18.6,17.9,2.2,0.2,22.9,-2.5,1.1,97.2,106.0,-8.8,209.6,13.3,2023
Sean McNeil,OSU,.564,.536,168.8,1.4,7.1,4.3,7.8,9.4,0.9,0.3,17.2,-0.2,1.2,116.2,108.7,7.5,178.4,13.3,2023
Noah Farrakhan,EMICH,.497,.462,142.9,2.2,14.9,8.5,15.6,15.4,1.3,0.5,24.6,-2.3,1.1,95.9,114.9,-19.0,166.9,13.3,2023
Connor Withers,UML,.480,.468,135.4,5.8,13.6,9.8,16.5,18.3,3.0,2.4,16.0,0.9,1.0,105.1,92.2,12.9,110.8,13.3,2023
T.J. Collins,MVSU,.481,.434,148.1,2.3,14.3,8.2,14.7,16.1,2.8,1.0,28.1,-4.9,1.1,91.8,107.5,-15.6,201.5,13.3,2023
Fletcher Loyer,PURD,.500,.454,148.7,0.3,7.0,3.7,16.6,10.1,1.2,0.2,22.4,1.4,1.1,110.9,102.3,8.6,179.1,13.3,2023
Tyler Henry,USI,.490,.431,143.2,3.2,11.8,7.4,7.0,9.8,2.3,0.2,21.6,-1.8,1.2,104.6,105.4,-0.8,110.4,13.3,2023
Ticket Gaines,GMU,.551,.515,146.9,5.9,21.2,14.0,8.4,14.7,1.3,1.4,15.1,-1.3,1.3,110.0,95.4,14.6,158.9,13.3,2023
Roddie Anderson III,UCSD,.467,.427,142.6,1.8,13.0,7.4,25.6,18.6,2.3,0.8,29.5,-2.7,1.1,89.1,105.9,-16.8,176.8,13.3,2023
Chris Pryor,LAMAR,.520,.486,159.8,2.4,7.8,5.1,25.2,20.1,2.1,0.3,20.6,0.0,1.1,100.9,111.4,-10.5,197.3,13.3,2023
Justin Bufford,MTSU,.554,.530,151.6,3.7,10.0,6.7,4.0,11.4,2.6,4.9,12.0,-1.1,1.3,114.7,101.0,13.7,136.6,13.3,2023
Jamiya Neal,ASU,.508,.489,133.8,2.5,17.3,9.8,17.6,17.7,2.4,1.1,18.1,-0.3,1.1,97.8,97.7,0.2,126.6,13.3,2023
Reese Waters,USC,.531,.489,150.9,3.8,10.3,7.3,8.8,17.1,1.7,1.7,22.4,-4.5,1.2,98.5,101.5,-3.0,136.9,13.3,2023
Jamir Chaplin,USOFL,.503,.490,132.6,6.3,9.4,7.9,8.6,11.7,1.8,1.1,17.5,-1.1,1.1,105.6,106.1,-0.4,147.1,13.3,2023
Jae'Lyn Withers,LVILL,.554,.522,158.5,3.8,22.6,13.3,7.1,21.7,1.6,1.8,21.4,-6.9,1.3,95.1,109.8,-14.7,174.0,13.3,2023
Sam Hines,USOFL,.510,.503,126.7,8.8,16.0,12.4,9.8,18.6,1.9,2.6,15.6,-2.2,1.2,102.0,101.7,0.3,202.9,13.3,2023
Isaiah Range,ALAST,.529,.512,163.5,2.0,10.1,5.9,8.2,16.0,2.2,0.9,21.8,-4.8,1.1,96.9,107.8,-10.9,151.9,13.3,2023
Jacob Johnson,LIU,.509,.446,143.4,6.3,14.5,10.4,10.4,17.1,2.1,1.5,18.0,-2.6,1.2,98.0,108.2,-10.1,235.4,13.2,2023
Jordan Jefferson,UALR,.563,.538,153.7,2.8,4.5,3.6,6.2,10.9,2.3,0.7,18.5,-1.8,1.3,110.1,111.3,-1.2,104.1,13.2,2023
Jonas Harper,BSTN,.546,.527,145.2,1.2,7.0,4.0,9.9,14.2,2.6,0.6,19.3,-2.2,1.2,103.5,101.7,1.8,162.1,13.2,2023
Brandon Mitchell-Day,DART,.516,.488,134.4,7.0,13.2,10.1,9.3,14.0,0.7,3.0,20.0,-2.4,1.2,101.8,104.2,-2.4,86.4,13.2,2023
Ian Martinez,UMD,.571,.530,164.6,4.6,13.6,9.1,6.3,15.2,1.4,1.7,17.6,-3.0,1.3,109.6,99.7,9.9,112.1,13.2,2023
Jay Rodgers,CCSU,.486,.465,150.4,1.6,8.5,4.9,21.8,13.1,0.8,0.0,24.3,0.6,1.0,98.2,110.7,-12.5,128.1,13.2,2023
Leland Walker,EKU,.485,.434,149.5,1.9,10.2,5.9,22.0,19.6,2.2,0.3,26.4,-2.4,1.1,95.1,103.1,-8.0,158.8,13.2,2023
Blondeau Tchoukuiengo,CALBU,.494,.438,137.5,1.2,8.6,4.9,18.2,14.3,2.8,0.8,20.1,0.6,1.2,101.3,98.0,3.2,126.1,13.2,2023
Collin Holloway,TULAN,.633,.611,163.9,3.9,14.1,9.2,5.9,23.5,1.7,1.9,19.0,-6.3,1.5,99.5,105.6,-6.1,103.3,13.2,2023
Sam Silverstein,HAR,.569,.525,161.9,6.0,14.4,10.2,9.7,18.8,2.3,0.9,12.8,-1.2,1.3,110.3,98.7,11.6,212.9,13.2,2023
Joey Baker,MICH,.543,.525,146.9,1.1,14.5,8.1,5.1,8.2,1.3,1.5,18.6,-1.1,1.2,107.9,101.7,6.2,107.9,13.2,2023
Deonte Billups,IPFW,.552,.543,141.8,3.8,12.7,8.2,9.4,17.2,2.1,1.7,19.7,-3.4,1.2,101.0,99.6,1.4,171.4,13.2,2023
Tre Armstrong,CALBU,.538,.518,149.0,3.2,11.3,7.2,5.6,6.3,1.4,0.8,16.5,-0.1,1.2,112.9,100.3,12.5,144.0,13.2,2023
Legend Geeter,EMICH,.586,.528,156.7,8.3,15.3,11.7,8.7,23.9,2.5,0.6,15.7,-4.1,1.5,105.4,111.6,-6.2,117.6,13.2,2023
Quentin Millora-Brown,VANDY,.518,.490,141.4,13.3,13.9,13.6,6.5,16.5,1.2,3.5,11.2,-1.2,1.3,115.8,106.4,9.5,162.5,13.2,2023
Rick Issanza,LOYMR,.596,.623,107.8,11.8,21.0,16.4,2.8,28.0,0.8,6.4,13.3,-6.3,1.5,100.8,100.0,0.8,117.4,13.2,2023
Caleb Catto,FGCU,.562,.544,156.4,1.6,12.9,7.3,18.7,17.6,2.2,0.7,13.9,2.1,1.2,111.2,104.0,7.2,241.4,13.2,2023
Dyson Koehler,WEBER,.621,.590,171.0,3.1,13.3,8.3,9.0,16.7,1.9,0.4,14.6,-1.5,1.4,112.2,101.4,10.7,141.1,13.2,2023
Fidelis Okereke,CSUN,.532,.514,110.1,10.2,23.6,16.7,7.1,22.6,1.8,4.1,14.8,-4.3,1.3,98.6,100.1,-1.5,143.3,13.2,2023
Markeith Browning II,UWM,.536,.516,145.7,4.4,15.2,10.1,16.2,23.8,1.9,1.7,19.8,-3.6,1.2,97.7,99.5,-1.8,202.3,13.2,2023
Harrison Butler,SUU,.479,.419,134.7,2.9,21.7,12.5,13.1,16.0,1.9,1.4,20.7,-1.6,1.2,97.8,97.8,0.0,292.0,13.2,2023
Jordan Walsh,ARK,.513,.479,142.3,6.2,13.6,9.9,6.7,13.0,2.6,2.0,16.2,-1.7,1.2,105.5,96.5,8.9,184.5,13.1,2023
Rafael Pinzon,STJ,.506,.495,141.9,4.2,9.2,6.7,11.9,11.7,1.1,0.0,20.3,-0.3,1.1,105.4,104.6,0.7,63.3,13.1,2023
Owen McCormack,PRSBY,.543,.505,157.4,5.4,14.4,9.7,9.6,15.3,1.5,3.0,16.5,-1.9,1.2,107.6,106.0,1.6,174.6,13.1,2023
Tre Coleman,UNR,.560,.537,148.5,2.7,9.8,6.4,16.2,12.8,2.0,3.9,11.4,3.1,1.3,116.4,100.7,15.7,235.8,13.1,2023
Tyrone Perry,TNTCH,.538,.529,146.9,1.0,11.5,6.3,13.9,10.8,1.9,0.4,17.0,1.2,1.1,107.9,104.7,3.2,230.4,13.1,2023
Brenden Tucker,GAST,.489,.440,145.1,3.1,9.4,6.1,10.1,11.5,1.5,0.8,23.7,-2.3,1.1,100.9,105.7,-4.8,140.0,13.1,2023
Tyrese Williams,QUIN,.551,.529,153.1,1.7,11.6,6.7,5.0,7.5,1.6,0.4,18.8,-1.1,1.2,114.2,102.1,12.0,126.0,13.1,2023
Jamarii Thomas,UNCW,.476,.420,145.4,3.0,12.0,7.5,24.5,19.0,2.1,0.7,25.7,-1.5,1.1,94.8,98.7,-3.9,119.5,13.1,2023
K.D. Johnson,AUB,.507,.458,140.8,2.5,7.7,5.1,11.6,14.8,2.9,0.1,23.4,-2.9,1.2,100.3,101.1,-0.8,117.4,13.1,2023
Samir Stewart,MAN,.524,.484,152.2,1.4,4.7,3.0,21.3,18.1,2.4,0.0,26.2,-2.5,1.2,97.4,110.1,-12.8,110.4,13.1,2023
Cyncier Harrison,STET,.456,.418,136.7,0.7,5.9,3.2,26.9,12.1,1.6,0.3,20.0,5.9,1.0,106.9,112.7,-5.8,74.9,13.1,2023
Emareyon McDonald,NSU,.559,.550,170.0,2.3,4.7,3.5,9.0,13.0,1.5,0.2,20.1,-2.0,1.1,109.6,110.0,-0.4,79.1,13.1,2023
Elijah Jamison,UWM,.570,.545,156.0,3.0,11.4,7.5,14.3,19.9,1.6,0.2,19.1,-2.5,1.4,105.8,104.2,1.6,148.1,13.1,2023
Jalen Forrest,PRSBY,.506,.435,142.7,4.2,9.0,6.4,12.3,16.7,1.1,0.5,26.8,-5.3,1.3,98.2,110.4,-12.2,102.1,13.1,2023
Terrance Jones,NORF,.483,.427,141.0,8.0,11.0,9.6,12.4,15.8,3.2,0.8,16.6,-0.5,1.1,106.1,99.6,6.5,103.4,13.1,2023
"Kowacie Reeves, Jr.",FLA,.477,.445,134.8,2.4,13.1,7.9,6.1,11.0,1.6,1.0,27.0,-3.7,1.1,92.1,99.0,-6.8,105.0,13.1,2023
Justin Thomas,UWM,.531,.495,154.4,2.7,15.1,9.2,18.7,23.4,2.4,2.3,15.7,-0.4,1.3,101.6,101.2,0.3,236.5,13.1,2023
Micah Peavy,TCU,.447,.415,128.8,7.3,10.4,8.8,10.6,12.0,2.7,3.8,20.6,-1.1,1.0,96.9,96.2,0.6,134.6,13.1,2023
Avery Felts,ARKST,.534,.511,156.1,1.8,8.8,5.2,14.7,7.7,1.9,0.4,14.4,3.0,1.2,116.0,107.4,8.5,206.3,13.1,2023
Jason Roche,RICH,.588,.565,169.4,2.9,8.2,5.6,1.9,7.1,0.8,0.4,17.7,-1.7,1.2,112.7,105.1,7.5,98.4,13.1,2023
Ajare Sanni,UCSB,.500,.471,141.1,1.3,12.8,7.3,10.5,13.3,1.9,0.0,23.0,-2.1,1.1,97.7,100.7,-3.0,78.0,13.0,2023
Victor Iwuakor,UNLV,.594,.614,113.3,11.3,14.6,12.8,2.3,22.7,2.5,8.4,9.7,-3.5,1.7,112.4,96.0,16.4,130.5,13.0,2023
Jalun Trent,UND,.486,.465,121.7,4.7,18.6,11.4,19.5,20.3,1.7,1.3,18.8,-0.3,1.2,97.4,105.9,-8.5,178.6,13.0,2023
Roti Ware,SFA,.501,.471,150.2,1.8,13.1,7.4,13.6,14.3,2.6,0.3,20.1,-1.0,1.1,100.7,98.7,1.9,148.0,13.0,2023
Evan Nelson,HAR,.522,.490,159.4,2.4,10.3,6.3,22.8,20.0,2.2,0.3,17.8,1.0,1.1,102.8,100.4,2.4,182.8,13.0,2023
Dashon Gittens,FIU,.561,.546,147.9,4.0,9.1,6.6,11.5,18.8,2.5,1.4,17.4,-2.2,1.3,103.1,106.5,-3.4,129.4,13.0,2023
Kalib Mathews,QUC,.564,.533,149.8,3.2,7.5,5.3,13.0,19.3,2.2,2.2,14.9,-1.0,1.3,107.3,106.4,1.0,215.1,13.0,2023
Julian Hammond III,COLO,.514,.463,154.5,2.9,9.5,6.2,19.0,19.9,2.3,0.5,20.4,-1.5,1.2,98.8,99.2,-0.5,146.5,13.0,2023
Mike Hood,COPST,.542,.480,159.2,1.6,9.0,5.5,7.9,11.4,1.6,0.1,22.0,-2.3,1.3,102.9,116.0,-13.1,125.0,13.0,2023
Javon Cooley,MRST,.542,.508,155.1,4.2,16.0,10.2,7.4,15.5,1.6,2.0,15.6,-2.2,1.2,103.4,101.4,2.0,193.4,13.0,2023
"Femi Odukale, Jr.",SETON,.483,.469,123.9,3.9,15.3,9.7,16.8,19.2,3.5,1.7,17.3,-0.9,1.2,95.4,93.9,1.4,200.6,13.0,2023
Alem Huseinovic,RICE,.581,.562,166.7,1.2,7.9,4.6,4.6,8.3,1.9,0.0,16.3,-1.0,1.2,111.2,108.6,2.6,97.6,13.0,2023
Jorell Saterfield,PORTL,.491,.467,146.7,4.1,13.5,8.5,6.6,7.4,1.0,0.6,21.7,-0.9,1.1,102.2,107.3,-5.1,200.0,13.0,2023
Lance Terry,GT,.540,.514,162.3,2.0,9.0,5.5,7.8,9.0,1.2,0.7,17.8,-0.4,1.2,110.2,106.8,3.4,157.6,13.0,2023
Nendah Tarke,COPST,.497,.482,129.3,2.9,16.2,9.7,12.3,17.4,2.6,1.3,21.7,-3.4,1.2,91.4,110.4,-19.0,252.3,12.9,2023
Kameron Hobbs,MORST,.578,.555,170.3,3.6,8.1,5.8,16.3,20.8,2.7,0.4,15.3,-0.4,1.3,107.4,99.2,8.2,202.8,12.9,2023
Dug McDaniel,MICH,.484,.445,150.7,1.1,10.3,5.9,21.3,15.6,2.1,0.1,18.2,2.5,1.1,100.8,102.5,-1.6,229.1,12.9,2023
Troy D'Amico,SOILL,.621,.597,166.6,6.0,14.2,10.3,8.0,17.5,1.0,2.1,13.2,-1.6,1.4,113.2,97.3,15.9,120.4,12.9,2023
Quan McCluney,QUC,.490,.455,140.0,5.1,11.5,8.3,8.5,12.4,1.6,2.7,20.1,-1.9,1.1,102.2,106.2,-4.0,94.5,12.9,2023
Jake Groves,OKLA,.550,.538,152.8,3.6,11.8,8.0,8.2,12.1,1.2,0.3,18.7,-1.5,1.2,104.4,104.2,0.2,128.3,12.9,2023
Robbie Beasley III,UCD,.568,.540,156.9,2.4,10.7,6.6,8.1,12.0,1.4,0.5,16.6,-1.2,1.3,115.2,102.2,13.0,129.9,12.9,2023
Jawaun Newton,SOILL,.566,.541,146.2,4.7,15.4,10.3,9.7,13.9,2.1,1.1,13.6,-0.1,1.3,110.9,95.0,15.9,164.1,12.9,2023
Jhamir Brickus,LASAL,.591,.554,164.5,1.4,7.6,4.4,16.1,21.2,2.0,0.3,16.4,-1.2,1.4,106.4,107.8,-1.4,209.3,12.9,2023
Cameron Copeland,APSU,.459,.439,146.4,2.6,13.4,7.6,13.4,10.4,2.5,1.1,22.2,-0.3,1.0,95.2,106.8,-11.6,149.3,12.9,2023
Lamar Wright,SIUE,.546,.513,148.7,6.9,9.8,8.4,7.0,14.7,0.9,3.0,17.7,-2.7,1.4,109.1,104.3,4.8,147.0,12.9,2023
Josh Mack,STONE,.607,.588,161.1,2.2,11.7,7.2,17.6,18.9,1.7,0.9,15.3,0.4,1.4,110.1,103.3,6.8,140.0,12.9,2023
Caleb Grill,IWAST,.571,.538,153.1,1.7,15.6,8.3,8.2,15.5,2.4,0.2,16.5,-2.0,1.3,107.9,95.0,12.8,160.3,12.9,2023
Kam Gibson,UVM,.563,.546,152.2,1.2,7.8,4.5,5.4,4.4,1.3,0.4,16.1,0.7,1.2,113.6,106.7,6.9,130.5,12.9,2023
Reggie Bass,CMU,.493,.415,146.8,1.8,12.3,7.1,23.2,20.1,2.0,0.7,25.7,-3.1,1.2,95.6,106.2,-10.6,182.4,12.9,2023
Jordan Wood,HWRD,.488,.480,142.4,4.5,17.5,11.1,6.9,12.2,1.4,2.8,23.0,-3.3,1.0,98.5,100.0,-1.5,166.5,12.9,2023
Lance-Amir Paul,NICH,.486,.423,140.7,3.0,6.2,4.5,20.6,16.9,2.6,0.0,21.5,0.5,1.2,100.8,104.1,-3.3,93.5,12.9,2023
Matthew-Alexander Moncrieffe,UGA,.527,.527,102.7,9.5,20.1,14.8,8.3,18.4,0.8,1.7,15.9,-3.2,1.4,102.1,105.8,-3.7,136.8,12.9,2023
Guy Fauntleroy,APSU,.473,.432,142.8,1.0,8.8,4.6,23.1,17.2,4.1,0.0,19.7,1.2,1.1,95.5,105.4,-9.9,116.5,12.9,2023
"Lesown Hallums, Jr.",SCSU,.512,.486,151.9,4.1,10.6,7.0,14.5,19.7,1.9,1.4,22.3,-4.3,1.2,95.4,113.2,-17.7,128.4,12.9,2023
Joe Pridgen,NEU,.444,.436,129.7,7.7,19.7,13.7,14.8,17.3,1.5,2.7,23.3,-3.5,0.9,89.1,102.4,-13.4,141.4,12.9,2023
Lorenzo Donadio,AMERU,.519,.484,152.3,5.8,14.1,10.1,8.8,14.6,2.5,0.8,15.1,-0.9,1.1,105.4,104.7,0.6,97.1,12.9,2023
Allen Betrand,RIDER,.561,.539,157.3,2.2,13.7,8.1,9.3,17.0,1.2,2.5,17.5,-2.4,1.3,106.2,104.3,1.9,117.4,12.8,2023
"Shawn Walker, Jr.",MER,.537,.517,153.7,3.3,8.0,5.6,12.9,12.7,1.5,0.4,17.5,0.4,1.2,109.4,104.7,4.8,159.9,12.8,2023
Jayden Brown,CCSU,.493,.464,136.9,9.0,15.1,12.0,4.9,16.1,1.2,6.2,19.4,-4.5,1.1,96.1,104.1,-8.1,99.3,12.8,2023
Chris Childs,LIND,.520,.460,164.2,1.7,12.3,7.0,11.6,16.8,1.3,0.6,24.9,-4.3,1.2,96.2,107.4,-11.2,180.1,12.8,2023
Emanuel Sharp,U of H,.548,.500,159.3,4.4,12.3,8.5,5.3,12.7,1.2,0.5,20.7,-3.2,1.2,112.9,93.5,19.4,85.5,12.8,2023
Jordan Campbell,FRSNO,.464,.449,123.5,2.8,13.7,8.1,18.0,16.2,2.1,4.8,22.6,-1.2,1.0,90.1,101.4,-11.3,111.1,12.8,2023
Alex Schumacher,SEA,.469,.408,136.8,2.5,12.2,7.1,18.3,16.0,2.3,0.3,24.7,-2.1,1.1,94.3,97.9,-3.6,183.0,12.8,2023
Ryan Conway,TOWS,.557,.538,168.5,1.4,4.9,3.1,10.7,12.7,1.7,0.0,19.7,-1.2,1.2,111.5,106.2,5.3,87.0,12.8,2023
Kendall Blue,STTOM,.535,.512,152.6,2.0,14.7,8.3,11.4,15.5,1.6,1.9,17.7,-1.2,1.2,101.6,105.4,-3.8,169.3,12.8,2023
Dallas Howell,UNA,.537,.532,147.6,4.0,17.7,10.9,5.0,11.0,1.8,2.8,15.8,-1.5,1.1,105.7,104.2,1.6,159.0,12.8,2023
Gus Okafor,WICHI,.489,.468,131.3,10.5,14.2,12.4,7.9,13.8,1.5,0.3,15.2,-1.2,1.1,105.8,101.5,4.3,99.8,12.8,2023
Aamer Muhammad,TROY,.509,.477,145.3,1.0,7.7,4.3,17.5,15.0,2.0,0.5,22.7,-0.8,1.1,100.8,100.2,0.6,157.3,12.8,2023
Garrison Wade,CSFUL,.524,.464,154.6,4.0,21.3,12.6,4.7,9.3,1.1,1.6,15.1,-1.1,1.2,112.0,94.3,17.7,85.5,12.8,2023
Kris Monroe,NCCU,.536,.517,148.5,5.9,18.9,12.5,5.2,14.3,1.2,0.9,20.2,-3.9,1.2,103.9,93.6,10.3,168.6,12.8,2023
Jalen Dalcourt,LA,.516,.497,149.8,3.3,6.8,5.1,8.2,10.5,2.2,1.1,19.8,-1.0,1.1,108.0,102.9,5.2,94.4,12.8,2023
Petar Krivokapic,FIU,.611,.588,158.2,2.6,13.4,8.2,4.2,13.0,1.2,0.6,14.6,-2.1,1.4,114.3,108.0,6.3,151.0,12.8,2023
Kaosi Ezeagu,SHSU,.580,.593,107.3,11.3,13.9,12.6,3.7,20.4,0.2,3.8,16.7,-5.5,1.4,104.7,94.9,9.8,124.0,12.8,2023
Kyle Lofton,FLA,.506,.459,149.0,1.8,8.8,5.4,20.8,14.2,2.0,0.4,15.8,2.7,1.2,104.6,102.5,2.1,217.6,12.8,2023
Laurynas Vaistaras,CAM,.545,.526,147.8,6.5,14.8,10.7,16.6,21.7,1.4,1.5,18.0,-1.6,1.2,101.9,105.1,-3.2,105.5,12.7,2023
Alec Pfriem,BELL,.563,.513,155.9,1.9,13.5,7.8,18.5,19.7,1.6,0.8,15.9,1.0,1.3,106.3,107.6,-1.3,204.1,12.7,2023
Marcus Williams,SANFR,.528,.502,155.7,2.3,13.3,7.9,20.3,18.5,1.9,0.4,17.9,0.6,1.2,105.4,104.8,0.5,192.8,12.7,2023
Jordan Rawls,WKU,.446,.393,135.0,1.4,6.1,3.8,26.3,14.8,1.5,0.2,25.6,1.4,1.0,93.8,108.0,-14.2,111.8,12.7,2023
Parker Braun,SCU,.579,.589,126.6,6.9,16.2,11.6,11.8,26.1,0.9,3.6,15.0,-3.3,1.3,100.6,102.4,-1.8,246.6,12.7,2023
Nolan Hickman,ZAGS,.529,.510,158.6,1.0,9.2,5.2,16.1,15.1,1.9,1.2,15.0,2.7,1.1,110.9,104.5,6.4,236.3,12.7,2023
Javier Esquerra,WAGNR,.468,.456,143.5,2.2,14.0,7.6,25.5,15.1,2.1,0.4,18.9,2.9,1.0,101.5,97.9,3.6,151.0,12.7,2023
Emeka Udenyi,SEA,.412,.426,62.6,9.5,17.4,13.3,21.2,15.7,2.0,1.2,13.1,3.0,0.9,101.0,96.5,4.5,181.0,12.7,2023
Emmanuel Akot,WKU,.499,.471,143.6,2.7,11.5,7.2,15.4,14.6,1.1,0.9,20.5,-0.5,1.1,99.1,106.8,-7.6,188.4,12.7,2023
Maximus Edwards,GW,.537,.517,148.1,4.9,17.7,11.7,7.8,17.8,1.4,0.7,18.2,-3.4,1.2,100.2,108.0,-7.8,245.4,12.7,2023
A.J. Storr,STJ,.540,.512,158.9,1.6,8.7,5.1,6.8,11.7,1.0,0.9,20.3,-2.4,1.2,106.8,106.0,0.8,121.5,12.7,2023
Hassan Drame,LASAL,.461,.437,135.4,8.3,14.7,11.4,6.7,12.6,2.6,2.0,18.3,-2.2,1.0,98.2,102.7,-4.5,156.4,12.7,2023
Brendan Wenzel,UWYOM,.568,.517,165.9,5.4,11.8,8.7,6.3,13.1,1.1,1.2,15.1,-1.6,1.3,114.0,110.2,3.8,138.4,12.7,2023
J.J. Traynor,LVILL,.546,.534,151.6,6.3,12.4,9.4,5.5,13.6,0.9,2.2,15.1,-2.3,1.2,106.8,114.7,-8.0,163.0,12.7,2023
Sarju Patel,ALBNY,.514,.495,141.4,5.0,13.0,8.7,8.6,9.2,1.7,0.3,16.3,-0.2,1.1,108.7,111.6,-2.8,165.4,12.7,2023
DeVon Baker,OHIO,.447,.420,143.6,2.7,10.5,6.5,12.0,7.4,2.0,0.4,20.7,1.4,1.0,103.4,106.2,-2.8,115.4,12.7,2023
Jayden Epps,ILL,.508,.483,149.3,1.1,7.6,4.4,11.8,12.1,1.4,0.8,21.5,-1.2,1.1,103.0,99.9,3.1,127.6,12.7,2023
Ty Rodgers,ILL,.501,.516,90.3,11.4,16.1,13.7,9.8,20.0,2.2,1.2,11.7,-1.0,1.2,106.2,95.8,10.4,144.9,12.7,2023
Brandon Betson,TULSA,.559,.542,164.6,0.7,6.7,3.6,21.4,18.2,1.1,0.0,21.2,-0.9,1.2,101.6,115.9,-14.3,144.8,12.7,2023
Cameron Sheffield,RICE,.593,.548,157.1,6.0,17.8,12.0,6.8,18.2,1.5,1.1,12.9,-1.9,1.4,112.3,106.2,6.1,271.3,12.7,2023
Hunter Sallis,ZAGS,.548,.508,150.2,3.9,11.8,8.0,11.5,15.7,2.1,1.2,14.1,0.8,1.3,113.4,102.9,10.5,133.4,12.7,2023
Seth Hubbard,WMY,.526,.507,150.8,6.3,8.2,7.2,7.4,12.7,1.4,0.4,19.5,-2.4,1.2,107.9,113.9,-6.0,112.6,12.7,2023
Darius McNeill,TROY,.512,.476,142.2,2.2,8.8,5.5,21.8,17.6,2.7,1.3,16.9,1.6,1.2,103.1,98.1,5.1,100.1,12.7,2023
Demetrius Davis,CHATT,.533,.525,136.1,5.7,10.1,8.0,12.5,17.4,2.1,0.8,21.1,-2.8,1.2,100.8,105.6,-4.8,146.5,12.7,2023
