Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Chaunce Jenkins,ODU,0.551,0.5,158.6,2.5,10.2,6.3,20.7,15.2,1.8,2.2,23.7,-0.9,1.3,109.2,102.1,7.1,251.5,18.7,2023
Dae Dae Grant,DUQ,0.549,0.506,166.9,2.8,13.9,8.1,14.4,10.4,2,0.4,23.7,0,1.2,114.8,103.9,10.9,314.5,18.7,2023
C.J. Huntley,APPST,0.589,0.562,153,8.3,16.7,12.6,4.4,7.1,1.4,2.9,16.2,-0.7,1.4,123.8,95.9,27.9,275.9,18.7,2023
Tyger Campbell,UCLA,0.488,0.437,157.2,1.8,8.4,5,28.3,10.2,2.3,0,24.4,5.7,1.1,111.3,95,16.3,341.5,18.7,2023
Takal Molson,JMU,0.522,0.472,147.5,4.6,18.6,11.5,16.7,15.4,3.3,0.4,23.5,-1.4,1.3,106.5,91.3,15.2,265.3,18.7,2023
DeAntoni Gordon,UALR,0.579,0.544,157.4,7,14.3,10.6,8.2,11.1,1.7,2.1,20.2,-1.9,1.3,115.5,108,7.5,291.1,18.7,2023
Braden Smith,PURD,0.586,0.517,168.2,3.2,13.8,8.7,27.2,19.2,2.5,0.6,17.9,3.3,1.4,120.2,96.9,23.3,340,18.7,2023
Courvoisier McCauley,INDST,0.572,0.557,151.5,2.5,20,11.7,6.2,11.2,1.8,0.9,26.2,-3.4,1.2,104.6,96.6,8,328,18.7,2023
Jy'Are Davis,DEL,0.504,0.481,138.7,5.3,15.7,10.4,17.9,12.1,1.5,2.1,27.3,-1.2,1.1,101.3,104.9,-3.6,287.5,18.7,2023
Matt Bradley,SDSU,0.507,0.464,155.4,3.9,14,8.9,16.8,9.9,1.5,1.2,27,0,1.1,108.1,97.5,10.6,279.1,18.7,2023
Isaiah Gray,COR,0.599,0.578,150.9,4.9,11.8,8.3,11.7,11.6,2.8,0.4,19.3,-0.2,1.4,119.5,105.3,14.1,175.5,18.7,2023
Andrew Welage,WRST,0.655,0.623,185.1,2.5,12.5,7.7,13,13.3,1.7,1,17.4,0.7,1.5,125.2,101.2,24,171.6,18.6,2023
De'Vion Harmon,TXTCH,0.511,0.478,140.1,0.9,10.1,5.7,23.9,12,3,0.6,24.7,1.8,1.2,108.6,100.3,8.3,273.9,18.6,2023
Ryan Larson,C of C,0.55,0.517,150.7,4.6,8.7,6.6,25.8,17.2,3.1,0.4,19.7,2.3,1.2,115.6,94.8,20.8,317.1,18.6,2023
Tyrece Radford,TAMU,0.523,0.445,149.5,7.2,13.3,10.3,16.5,12.6,1.6,1.1,23.5,-0.7,1.3,114.3,101.1,13.2,311,18.6,2023
Johnny O'Neil,AMERU,0.565,0.557,145.3,5.7,23.5,14.8,9.4,15.3,1.8,6.2,21.1,-3,1.2,105.6,100.3,5.3,303.6,18.6,2023
Mezie Offurum,JMU,0.619,0.59,159,8.1,15.9,12,8.2,17.6,2,1.7,18.6,-3.7,1.5,116,94.1,21.9,237.1,18.6,2023
Jake Heidbreder,AF,0.63,0.597,175.5,1.7,11.8,6.9,12,12.3,1.1,0.1,24.2,-1.9,1.4,113.4,108.1,5.3,264.1,18.6,2023
"Marcus Shaver, Jr.",BOISE,0.484,0.42,139.6,2.4,20.5,11.7,22.8,13.7,2.8,1,26.1,1,1.2,102.4,92.9,9.5,286.6,18.6,2023
Felix Okpara,OSU,0.597,0.591,140.2,11.1,17.9,14.6,3,13.4,1.5,8.8,13.1,-2.3,1.3,121.1,98.2,22.8,176.8,18.6,2023
Gavin Rains,QUC,0.574,0.609,81.9,13.9,32.8,23.5,12.6,27.3,2.3,2.1,14.3,-3.1,1.3,106.8,97.7,9.2,210.6,18.6,2023
Jahmyl Telfort,NEU,0.548,0.505,156.8,3.8,12.8,8.2,15.6,13.9,1.7,1.4,26.2,-2.8,1.3,107.3,106.4,0.9,270.4,18.6,2023
Trey Alexander,CREI,0.578,0.534,168.1,1.3,13.5,7.8,15,11.2,1.9,1.3,21.3,0.7,1.3,114.4,98.6,15.8,359.9,18.6,2023
Tyler Robertson,UP,0.534,0.457,151,3.4,15.8,9.8,31,17,1.4,0.8,26.2,1.5,1.4,109,110,-0.9,362,18.6,2023
Bernardo Da Silva,HAW,0.544,0.545,105.5,8.8,22.3,15.8,8.8,12,1,3.8,20.3,-2.1,1.3,109.8,91.8,18,243.8,18.6,2023
Allen Mukeba,UMKC,0.531,0.52,127.8,10.7,21,15.8,12.9,20.8,2.3,4.9,19.6,-4.5,1.2,101.8,96.2,5.7,206.5,18.6,2023
Clarence Rupert,SOILL,0.617,0.654,127.2,9,19.8,14.7,9.1,17.1,1.9,2.6,20.1,-3.8,1.5,108.5,92.7,15.8,154.8,18.6,2023
Baylor Scheierman,CREI,0.568,0.538,162.8,3.7,25,15.1,18.2,16.1,1.8,0.7,21.2,0.1,1.2,109,95.5,13.5,446.1,18.6,2023
Emanuel Miller,TCU,0.549,0.535,154.9,7.6,18.7,13.1,11.2,13.7,1.8,3.1,21.4,-2.1,1.2,107.7,97,10.6,318.4,18.6,2023
Caleb Furst,PURD,0.56,0.55,137.3,13.5,17.9,15.8,7.9,9.4,1.2,2,15.7,-0.1,1.3,125.2,97.3,27.9,206.9,18.6,2023
Jaylen Murray,STPC,0.481,0.442,156.4,4.2,11.7,7.6,24.1,10.9,1.9,0.2,31.4,-0.3,1.1,104.8,105.9,-1.1,162.5,18.6,2023
Brendan Adams,GW,0.604,0.563,168.4,2.8,10.5,6.9,15.1,14.6,1,0.6,23,-1.5,1.4,115.4,111.7,3.7,326.1,18.6,2023
Mekhi Long,ODU,0.535,0.496,145.8,8.5,22.5,15.4,8,14.2,2.8,2,18.4,-2.6,1.3,109.7,94.8,14.9,319,18.6,2023
Taje' Kelly,CHASO,0.604,0.585,125.6,9.4,16.2,12.7,8,17.6,0.9,1.3,20.9,-4.7,1.4,112.5,111.4,1,224.8,18.6,2023
"Ace Baldwin, Jr.",VCU,0.54,0.485,155.8,2.3,8.4,5.4,31.8,18.5,3.7,0.4,21.6,3.4,1.3,110,93.6,16.3,315.1,18.6,2023
Julien Wooden,JMU,0.6,0.581,160.1,6.7,9.8,8.2,7.3,13.2,2.2,0.4,21.5,-3.2,1.4,116.9,96.2,20.8,148.5,18.5,2023
Trey Woodbury,UVU,0.556,0.534,157.8,1.5,18.1,10.6,29.7,17.8,1.7,0.6,24,1.4,1.2,106.6,93.6,13,405,18.5,2023
Trenton Gibson,INDST,0.618,0.569,160.5,5.1,18.7,12.4,18.1,17.4,1.9,1.4,17.6,1.2,1.6,120,95.7,24.3,181,18.5,2023
Keshad Johnson,SDSU,0.579,0.558,144.3,8.5,19.3,13.9,6.1,11.3,1.3,2.5,17.5,-1.9,1.4,117.9,95.5,22.4,265.1,18.5,2023
Carlos Curry,GASO,0.601,0.59,122.7,12.8,24.7,18.7,2.6,15,0.8,2,16.7,-4,1.4,116.5,97.8,18.7,225.6,18.5,2023
"Tray Maddox, Jr.",WMY,0.527,0.506,145.9,3.4,12.9,7.9,15.7,9.2,2,1.4,23,0.9,1.2,112.6,110.8,1.9,204.1,18.5,2023
Ansley Almonor,FDU,0.56,0.528,167.5,6.2,15.5,10.6,9.2,12.1,1.1,2.9,24.4,-2.7,1.2,112.1,106.2,5.9,282.4,18.5,2023
Chase Johnston,FGCU,0.545,0.528,159.2,1.1,12,6.6,9.7,10.4,3.2,0.9,26.4,-2.4,1.2,105.3,101.3,4,200.1,18.5,2023
Anthony Roberts,IPFW,0.59,0.582,150.3,4.9,11.2,8,7.8,16.1,3,2.6,21.4,-4.3,1.4,106.6,97.7,8.9,155.3,18.5,2023
J'Raan Brooks,UCSD,0.557,0.557,127.1,7.9,22.3,15,16.1,16.5,1.3,0,24.5,-3.5,1.3,104.9,103.9,1,53.6,18.5,2023
Brett Thompson,TNTCH,0.587,0.532,162.1,2.1,11.2,6.6,23.6,16.9,2.1,0.1,24.1,-0.2,1.5,111.7,105.9,5.8,230.9,18.5,2023
Josiah Harris,SFC,0.489,0.452,143.4,13.2,31.4,21.8,9.9,19.7,1.7,5.4,24.2,-6.6,1.1,94,94.5,-0.5,259.5,18.5,2023
Dakota Rivers,FGCU,0.612,0.615,143.3,7.1,13.5,10.3,5,10.4,2.5,5,15.3,-1.4,1.4,121.2,100.7,20.5,177.8,18.5,2023
Cahiem Brown,NORF,0.54,0.449,148.6,5.8,14.6,10.4,21.9,20.9,2.3,2,25.6,-2.8,1.4,105.8,101,4.8,238.5,18.5,2023
JaMarcus Jones,JKSN,0.628,0.633,121.6,8.7,11.3,10,3.8,13.2,1.8,0.6,17.9,-3.6,1.7,119.7,109.1,10.6,152,18.5,2023
Jaden Seymour,ETSU,0.5,0.479,128.1,11.8,22.2,17,9.7,13.4,1.6,4.4,19.2,-1.6,1.2,107.5,100,7.5,265.8,18.5,2023
Kendall Lewis,ILLST,0.541,0.479,147,10.7,20,15.5,10,18.2,2.8,2.8,21.3,-4.4,1.3,105.5,101.4,4.1,298.9,18.5,2023
Darius Quisenberry,FORD,0.535,0.468,152.5,1.5,11.7,6.5,19.7,9.5,1.9,0.1,24.6,1.3,1.3,113.9,98.8,15.1,306.6,18.5,2023
Keli Leaupepe,LOYMR,0.575,0.532,163.4,8.2,18.2,13.2,6.6,11,1.2,0.5,20.4,-2.1,1.4,119.9,105.2,14.7,287.1,18.5,2023
Hunter Dean,GW,0.669,0.641,137.9,7.6,19.2,13.8,7.3,17.7,1.7,3.2,15.1,-2.5,1.7,123,105.2,17.8,255,18.5,2023
Trazarien White,UNCW,0.538,0.499,140.8,5.7,18.3,12,13.1,16.4,2,0.9,26.6,-4.5,1.4,103.2,96.9,6.3,283.6,18.4,2023
Armaan Franklin,UVA,0.541,0.516,150.7,3,15.5,9.2,10.8,7.8,2,1.6,24.1,-0.1,1.2,107.9,98,9.9,262.8,18.4,2023
K.J. Johnson,UNA,0.565,0.504,158,1.3,9.5,5.4,21.5,11.8,0.7,0.6,22.6,2.4,1.4,116.3,108.9,7.3,230.8,18.4,2023
Jalen Cone,NAU,0.575,0.531,168.6,1.7,9.2,5.2,15.7,14.1,1.3,0.1,27.5,-2.5,1.3,108.9,111.6,-2.7,266.4,18.4,2023
Isaiah Burke,MORST,0.578,0.555,159.1,2.6,5.4,4,16.1,14.7,2.3,0.9,25.8,-2.5,1.3,110,100.9,9.2,285.9,18.4,2023
Casey Jones,EWASH,0.608,0.556,155.6,8.1,20.5,14.8,12.2,14.1,2,1.5,15.7,0.3,1.6,125,102,23,268.8,18.4,2023
Nicholas Boyd,FAU,0.579,0.574,147.1,4,16.6,10.6,18.4,12.3,1.9,0.1,18.7,2.2,1.3,120.6,95.4,25.2,294.9,18.4,2023
Jahsean Corbett,CHIST,0.526,0.512,138.9,10.3,20.4,15.4,7,11.7,1.1,1.4,22.4,-3.1,1.2,109.8,107.8,2,329.4,18.4,2023
Rostyslav Novitshyi,FORD,0.586,0.562,147.4,12.2,18.6,15.3,11.1,19.5,0.5,7.6,20.8,-4.7,1.5,109.1,94.6,14.4,180.5,18.4,2023
Lu'Cye Patterson,CHAR,0.586,0.533,164.4,2,14.2,8.4,20,14.3,1.7,0.6,21.3,1.5,1.4,115.3,101.6,13.7,265.4,18.4,2023
Ray'Sean Taylor,SIUE,0.52,0.466,155.7,3.3,12.9,8.2,20.5,13.8,2.4,0.2,27.6,-1.3,1.2,106.4,100.9,5.6,273,18.4,2023
Reece Beekman,UVA,0.51,0.457,154.8,2.1,10.2,6.1,32.2,14.4,3.5,2.1,18.9,6.5,1.2,110.5,96.7,13.8,322.1,18.4,2023
Olivier-Maxence Prosper,MARQ,0.617,0.578,158.6,7.3,12.9,10.1,4,12.1,1.8,0.5,20.4,-3.2,1.5,119,103.1,15.9,285.4,18.4,2023
Keyonte George,BAYL,0.524,0.47,150.7,4.4,14.5,9.3,19.8,16.4,2.3,0.7,30.7,-3.6,1.2,104.7,103.2,1.5,255.8,18.4,2023
"Jamal Mashburn, Jr.",UNM,0.521,0.471,162.6,1.1,9.7,5.6,12,8.2,1.2,0.2,29.2,-0.8,1.2,107.5,106.3,1.1,264.9,18.4,2023
D.J. Davis,UCI,0.562,0.511,168.2,2.2,6.5,4.4,9,9.6,1.7,0,26.6,-1.8,1.3,112.4,100.8,11.5,226.3,18.4,2023
Brandon Johns,VCU,0.584,0.543,153.5,7.8,15.7,11.9,5.6,18.1,2.2,3.3,22.7,-6.2,1.5,105.9,92.8,13.1,264.1,18.4,2023
Justice Ajogbor,HAR,0.561,0.549,115.4,9.7,12.1,10.9,7.6,15.4,1.1,9,18.7,-3.3,1.3,108.2,97.3,10.9,150.4,18.4,2023
Tony Perkins,IOWA,0.521,0.474,153.6,5.2,11.5,8.2,16.9,12.7,2.8,1.4,22.5,0.4,1.2,109.5,105.8,3.7,276.3,18.4,2023
K.J. Buffen,UAB,0.55,0.505,156,11.1,15.6,13.4,9.1,15.5,2,2.5,18.9,-2.6,1.3,113.6,96.6,16.9,362.4,18.4,2023
Santiago Vescovi,TENN,0.557,0.531,154.1,2.2,15.1,8.5,18.6,12.1,3.3,0.4,20.1,1.6,1.2,115.4,88.5,26.9,336.1,18.4,2023
Jordan Wright,VANDY,0.497,0.46,146.6,5.4,18.6,11.9,17.7,14.4,2.7,1,25.8,-1.7,1.1,102.2,102.5,-0.3,247.5,18.4,2023
Ahjany Lee,STTOM,0.561,0.5,166.9,12.3,23.8,18,6.4,15.4,1,5.2,19,-3.4,1.3,113.2,102.5,10.7,155.3,18.4,2023
Zakai Zeigler,TENN,0.511,0.466,151.9,1.4,9.8,5.6,36.2,17.8,4.1,0.9,22.5,4.7,1.1,109.2,84.9,24.3,272.5,18.4,2023
Will Pruitt,LIP,0.597,0.551,167.9,4.5,16.8,10.9,16.5,13.7,2.1,1,16.5,2.1,1.4,122.2,100.2,22,319.1,18.4,2023
Tevian Jones,SUU,0.562,0.497,160.9,2.6,12.1,7.4,7.4,12.2,1.8,0.3,25.5,-3.6,1.3,110.8,102.3,8.5,315,18.4,2023
Isaiah Swope,USI,0.585,0.558,163.1,1.4,7.4,4.3,22.7,17.3,2.5,0,24.5,-1.4,1.3,111.4,106.1,5.3,274,18.4,2023
Akol Mawein,CSUS,0.559,0.54,143.8,9.4,21.1,15.3,8.5,16.8,1.1,4.1,22.7,-4.9,1.3,105.5,101.9,3.6,231.6,18.3,2023
Jaylon Tyson,TXTCH,0.58,0.565,160.8,7.1,18.5,13.1,9,15.7,2.8,1.5,19.2,-2.9,1.3,111.8,97.1,14.7,282.9,18.3,2023
Jordan Ivy-Curry,PACI,0.551,0.5,162.8,3.1,12.7,7.9,15.7,11.7,1.4,0,26.9,-1.1,1.3,108.7,110.6,-1.9,168.4,18.3,2023
Keondre Montgomery,ALCST,0.511,0.429,146.4,6,18.5,12,6.2,11.6,1.9,2.4,25.4,-4,1.3,108.2,100.4,7.8,141.5,18.3,2023
Isaiah Thompson,FGCU,0.552,0.493,161.9,1.1,7.9,4.5,20.6,11.3,1.6,0,25.1,1.4,1.3,113.7,107.7,6,261.1,18.3,2023
Dee Barnes,SUU,0.636,0.619,173.1,5,14.1,9.6,7.4,6.8,1.5,0.4,16.2,0.4,1.4,132.1,101.7,30.4,168.6,18.3,2023
Kenan Blackshear,UNR,0.537,0.47,150.6,2,13.4,7.9,31.8,19.2,2.9,1.1,27.3,-0.1,1.3,101.9,99.2,2.7,300.6,18.3,2023
Malique Jacobs,KENT,0.462,0.415,133.8,6,13.7,9.8,20.8,16.5,4.6,3.1,25.1,-0.8,1.1,98.2,90,8.2,334.4,18.3,2023
Elijah Hawkins,HWRD,0.586,0.538,166.6,2.2,13.2,7.8,36.9,26.8,3.2,0,24.3,-0.2,1.4,107.2,98.8,8.4,307.1,18.3,2023
Markeese Hastings,WMY,0.532,0.507,136.7,12,28,19.8,12.3,19.3,1.9,2.5,17.2,-2.3,1.2,107.9,105.4,2.5,328.8,18.3,2023
Tyson Walker,MCHST,0.549,0.528,167.2,1,8,4.7,18.2,8.6,2,0.8,23.6,2,1.2,112,104.1,8,288.5,18.3,2023
Kam Woods,NC A&T,0.509,0.475,143.4,3.1,10.6,6.8,20.6,12.6,2.7,0,28.1,-0.8,1.2,102.3,105,-2.7,289.6,18.3,2023
Sean Durugordon,APSU,0.49,0.453,146.8,10.2,17,13.4,7.3,8.6,1.5,1.5,25.6,-2.2,1.1,105.4,107.3,-1.9,214.8,18.3,2023
Keshon Gilbert,UNLV,0.565,0.517,162.6,4,13.4,8.5,23.7,21.8,3.5,0.5,23.6,-2.5,1.3,103.6,98.1,5.5,248.8,18.3,2023
Jaylin Sellers,BLLST,0.612,0.582,169.7,4.4,10.7,7.6,5.8,12.5,1.3,1.8,21.6,-3.4,1.4,117.6,108,9.5,230.4,18.3,2023
Devin Tillis,UCI,0.599,0.585,163,9.6,22.9,16.6,10.9,14.1,1.9,0.3,16,-0.4,1.3,119.9,92.6,27.3,258.8,18.3,2023
Samari Curtis,BGSU,0.561,0.476,159.7,2.2,12.6,7.4,26.8,18.6,1.7,0.9,24.6,0.5,1.4,110,111.4,-1.4,243.3,18.3,2023
C.J. Roberts,TAMUC,0.548,0.474,159.6,2.6,9.6,6,19.4,14.5,1.1,0.4,31.1,-2.6,1.3,106.4,111.3,-4.9,129.5,18.2,2023
Latrell Jones,NICH,0.531,0.509,143.2,4,15.7,9.5,10.3,12.9,2.7,2.4,26,-3.2,1.2,104.1,99,5.1,257.3,18.2,2023
Caleb Robinson,GWU,0.488,0.454,133.3,10.5,19.3,14.9,5.2,9.5,2.2,1.7,27,-3.3,1.2,103,94.8,8.2,147.4,18.2,2023
Kenny Pohto,WICHI,0.516,0.496,120.9,10.3,15.5,13,14.2,13,2.2,3.1,18.7,0.1,1.2,109.7,98.5,11.2,267.1,18.2,2023
Tyler Harris,USOFL,0.546,0.506,161.4,2.3,7.9,5.1,21.5,13.9,1.7,0.5,27.7,-0.8,1.2,110.1,106.4,3.7,258.3,18.2,2023
Jevon Porter,PEPP,0.567,0.543,154.1,9.3,19.3,14.4,5.5,14.7,1.8,2.9,21.3,-4.1,1.3,108.4,105.2,3.2,286.1,18.2,2023
Ezra Ausar,ECAR,0.56,0.562,108.8,9.5,18.2,13.7,5,16.6,2.3,2,23.1,-6.4,1.4,102.7,100,2.7,204.1,18.2,2023
Kinyon Hodges,EIU,0.564,0.541,157.3,2.5,10.1,6.3,17.7,12.4,2.4,1.1,22.6,-0.1,1.3,107.9,103.3,4.6,234.9,18.2,2023
Ezra Manjon,VANDY,0.535,0.5,146.1,2.5,8.5,5.5,27.7,13,1.9,0.9,20.3,3.8,1.2,114.3,108.2,6.1,288.8,18.2,2023
Camden Vander Zwaag,AF,0.641,0.612,180.7,3.7,10.3,7.1,15.5,11.3,1.7,1.5,17.3,1.5,1.4,122.7,106.7,15.9,193,18.2,2023
Donovan Clay,MZZST,0.525,0.498,144.2,7.1,15.1,11,24.8,19.6,1.4,3.7,23.9,-1.2,1.2,104.5,98.9,5.7,276,18.2,2023
Jerome Hunter,XAV,0.603,0.578,138.1,12.6,13.1,12.9,10.2,13.7,1.1,2,17.5,-0.8,1.4,122.2,104.2,17.9,247.3,18.2,2023
Alex Williams,FRMN,0.585,0.576,147.7,9.7,12.8,11.3,7.4,9.2,1.2,0.7,20.2,-1.1,1.3,120.1,105.4,14.7,125.5,18.2,2023
Ricky Council IV,ARK,0.542,0.472,149.6,3.4,9.6,6.5,12.9,12.3,1.8,0.9,24.8,-1.7,1.3,110.2,100.3,9.9,305.5,18.2,2023
Jordan O'Neal,ALAST,0.547,0.506,116.6,12.8,16.7,14.7,5.2,13.7,1.3,5.4,15.6,-2.8,1.4,113.8,101.4,12.4,235.1,18.1,2023
Josh Gray,SOCAR,0.508,0.514,97.5,18.9,27.3,22.9,6,18.6,1,5.5,16.2,-4.1,1.2,105.3,103.8,1.5,190.5,18.1,2023
D.Q. Nicholas,GWU,0.537,0.505,144.4,2.3,14.1,8.2,20.5,14.4,2.5,0.7,23.3,0.4,1.3,107.7,96.6,11.1,262.9,18.1,2023
Drew Peterson,USC,0.542,0.507,155.3,3.1,16.1,10.2,23.8,17.6,1.7,2.2,22.2,0.5,1.2,106.2,98.5,7.7,385.1,18.1,2023
Ejike Obinna,STJOE,0.656,0.682,122.3,10.8,17.8,14.3,3.5,17.3,0.9,2.2,17,-4.7,1.7,118.4,102.7,15.7,179.9,18.1,2023
Jarod Lucas,UNR,0.58,0.511,165.3,0.8,8.6,4.8,9.2,6.9,0.6,0,24.9,-0.4,1.4,115.7,106.5,9.2,261.9,18.1,2023
Demaree King,JKSNV,0.586,0.568,168.2,1.5,7.2,4.4,20.9,12.2,1.6,0,22.3,1.1,1.2,117.7,108.6,9,281.4,18.1,2023
Caleb Mills,FLAST,0.523,0.455,154,2.2,10.4,6.3,24.1,15,2.6,2.3,25.4,0.4,1.2,104.3,110.6,-6.3,258,18.1,2023
Lamar Wilkerson,SHSU,0.535,0.514,161,4.8,17.2,11,6,8.6,2.6,2.2,22.4,-1.8,1.1,112.6,88.1,24.5,150.3,18.1,2023
Matteo Picarelli,UMBC,0.622,0.576,164.2,0.7,4.1,2.4,9.9,6.8,1.8,0.3,19.9,1,1.5,126.7,110.4,16.3,165.3,18.1,2023
Elijah Hutchins,APSU,0.546,0.516,149.8,7,21,13.5,8,14.4,1.1,2.8,25.2,-4.8,1.3,103.4,107.3,-3.9,216.6,18,2023
Kevion Nolan,JAC,0.522,0.488,158.5,1.7,13.7,8.1,30.6,16.6,2,1.2,27.3,1.4,1.1,102.5,101.2,1.3,256.1,18,2023
Khalil Turner,MORST,0.539,0.541,128.7,2.5,21.5,11.8,13.5,16.7,4.8,4.7,19.3,-1.6,1.2,103.1,85.4,17.7,109.5,18,2023
Tanner Christensen,UTECH,0.585,0.589,144.3,9.9,25.3,17.6,13.2,19.3,1.1,3.5,19.8,-3.4,1.5,109.5,100,9.5,270.4,18,2023
Jarvis Doles,UMBC,0.528,0.5,145.8,7.9,18.3,13,9.9,12.1,1.6,2.5,22.4,-1.9,1.2,106.9,104.8,2.1,194.5,18,2023
"Keion Brooks, Jr.",UWASH,0.525,0.47,151.2,5.5,16.4,11.3,9.3,15.8,1.2,3.6,29,-6.2,1.2,98.7,100.3,-1.6,282.8,18,2023
Kyle Rode,LBRTY,0.584,0.567,171.6,2.4,13.3,7.9,22.7,13.1,1.3,0.8,20.1,3.3,1.2,117.5,95.7,21.9,313.5,18,2023
Tre Jackson,WCU,0.604,0.571,173.3,1.5,11.4,6.4,10.2,11.6,1.7,0.4,22,-1.7,1.3,115,104.5,10.5,296.1,18,2023
Anders Nelson,W&M,0.606,0.574,176.8,0.9,11.3,5.9,31.4,19.9,1.7,0,20.8,2.1,1.4,113.7,109.3,4.3,278.5,17.9,2023
Khydarius Smith,USCU,0.567,0.571,124.2,9,14.9,12,6.1,19,1,6.9,24.1,-7,1.3,99,101.6,-2.6,160.6,17.9,2023
Patrick McCaffery,IOWA,0.534,0.491,152.4,4.4,14.5,9.1,8.3,10.1,2.1,1.7,22.3,-1.5,1.2,110.1,105.3,4.8,174.5,17.9,2023
Jacob Toppin,UK,0.518,0.49,143.2,7.3,19.1,13.2,13.6,11,0.9,1.7,21.3,0,1.2,113,101.6,11.4,314.1,17.9,2023
"Lamar Norman, Jr.",WMY,0.54,0.503,157.8,2.1,7.4,4.6,18.7,11.3,1.5,0.3,25.4,0.2,1.2,112.8,115.1,-2.3,261.8,17.9,2023
Anthony Black,ARK,0.549,0.495,145.9,4.6,13.5,9.1,20.9,20.6,3.4,1.9,21.3,-1.2,1.4,104.8,95.1,9.6,371.3,17.9,2023
David NGuessan,KSU,0.68,0.729,167.3,9.5,13,11.3,7.9,15.4,2,3.1,14.5,-1.7,1.7,123.5,94.9,28.6,171.3,17.9,2023
Jaden House,HP,0.515,0.474,135.8,3.7,10.9,7.4,17.4,14.6,1.4,0.5,32.5,-4.4,1.3,100.9,108.8,-7.8,201.6,17.9,2023
T.J. Bamba,WSU,0.536,0.496,152.8,3.1,11.7,7.3,12,11.9,1.7,0.9,27.5,-2.9,1.3,107.9,102.4,5.5,217.9,17.9,2023
Carlos Stewart Jr.,SCU,0.557,0.514,167.5,1.4,7.5,4.5,14,14.2,3.1,0.5,24.6,-2.2,1.3,108.1,102,6,255.4,17.9,2023
Ben Johnson,BELL,0.593,0.575,162.7,1.4,12.1,6.8,11.5,11.7,1.5,0,25.1,-2,1.3,107.8,108.2,-0.3,185.8,17.9,2023
D.J. Brewton,ALCST,0.493,0.433,147.3,4.9,13.4,8.9,16.5,13.4,2.5,0.2,27.6,-2.9,1.1,102.4,103.6,-1.2,162.3,17.9,2023
Basheer Jihad,BLLST,0.559,0.512,148,8.7,17.3,13.1,6.3,15.8,1.5,2.7,23,-5,1.4,108.4,102.9,5.5,144.8,17.9,2023
C.J. Fulton,LAFAY,0.551,0.533,167,2.5,15.4,8.7,31.4,16,3.4,0.2,17.5,4.6,1.2,109.9,97.7,12.2,355.3,17.9,2023
Tylan Pope,TULAN,0.553,0.533,137.8,8,18.1,13.2,2.8,9.7,2.7,7.4,16.8,-2.1,1.3,110,98,12,195.4,17.9,2023
Darius Burford,ILLST,0.556,0.522,162.9,3,13.2,8.2,20.9,16.9,2,1.3,25.6,-2.6,1.2,104.8,106.1,-1.4,220.8,17.9,2023
K.C. Ndefo,SETON,0.567,0.538,138.2,7.6,16.4,12.1,12,21.5,2.3,8.2,18.6,-4,1.4,103,92.9,10.1,267.1,17.9,2023
Tyson Acuff,EMICH,0.575,0.538,161.7,0.8,9.3,5,15.6,11.6,2.2,0.3,20.7,0.4,1.3,113.7,115.3,-1.5,263.1,17.9,2023
"Kevin McCullar, Jr.",KU,0.547,0.496,150.1,4.9,21.9,13.7,13.4,17.8,3.7,2.6,19.5,-1.7,1.3,104.8,90.6,14.2,351.6,17.9,2023
Patrick Mwamba,ORU,0.556,0.547,145.3,6.2,22.8,14.8,4.8,12.7,2.5,2.8,19.3,-2.8,1.3,108.6,94.4,14.2,230.6,17.8,2023
Noah Meren,FAMU,0.587,0.528,165.6,4.7,17.5,11.1,23,23.2,3.5,1.9,19.2,-2.3,1.5,104.7,99.3,5.4,145,17.8,2023
Isaac Jack,BUFF,0.656,0.661,125.5,12.5,17.2,14.8,3.6,16.4,1.2,4.1,14.7,-3.5,1.5,122,104.3,17.7,162.4,17.8,2023
"Shaun Doss, Jr.",UAPB,0.533,0.45,156.7,4.7,10.3,7.4,14.6,13.5,2.2,1.8,25.8,-2.9,1.3,105.8,98.7,7,290.5,17.8,2023
Cameron Tyson,SEA,0.529,0.486,151.1,3.7,12.3,7.8,6.1,9.3,1.3,0.1,29.1,-3.7,1.2,106.7,102.4,4.4,228.3,17.8,2023
Christian Bishop,TEXAS,0.555,0.529,117.5,8.7,17.4,13.1,9.3,15.4,2.5,3.6,19.9,-2.6,1.3,108.4,93.5,14.9,201.4,17.8,2023
Evan Taylor,LEHI,0.539,0.503,166,3.1,21.9,12.8,7.6,9,0.9,1.6,24.5,-1.8,1.2,104.6,99.1,5.4,274.1,17.8,2023
Josh Earley,SEMO,0.583,0.591,109.9,9.2,25.8,17.3,0.8,12.8,0.5,1.4,20.6,-4.9,1.4,108.4,101.5,6.9,173.6,17.8,2023
David Coit,NIU,0.566,0.539,167.3,1,8.8,4.9,16.5,11.2,2,0,22.6,0.4,1.2,111.8,108.3,3.5,266.5,17.8,2023
"Jerome Brewer, Jr.",TAMUC,0.581,0.579,138.7,9.5,12.1,10.7,7.4,13.1,1.6,3.5,19.1,-2.4,1.3,113.3,107.2,6.1,204.3,17.8,2023
